node_id,ip_address,timestamp,latency_ms,throughput_mbps,total_storage_gb,free_storage_gb,latitude,longitude,distance_km,region
dc7,10.0.0.8,2025-08-17 04:08:06,33.81,46.1,1000,452.9,53.454491283822556,-6.220267451906974,11.94,dublin_area
dc8,10.0.0.9,2025-08-17 04:08:06,15.1,45.7,1000,528.3,53.16187406467073,-6.371175243792422,22.16,dublin_area
dc9,10.0.0.10,2025-08-17 04:08:06,49.11,36.9,1000,544.2,53.59115098007002,-6.480725066349459,30.55,dublin_area
dc10,10.0.0.11,2025-08-17 04:08:06,25.84,36.8,1000,522.5,53.41600225875939,-6.2434920405116605,7.45,dublin_area
dc11,10.0.0.12,2025-08-17 04:08:06,52.97,51.6,1000,461.1,53.605595811737224,-6.404074296401985,29.99,dublin_area
dc12,10.0.0.13,2025-08-17 04:08:06,31.27,35.7,1000,525.0,53.49691904899487,-6.161205032810305,17.63,dublin_area
dc13,10.0.0.14,2025-08-17 04:08:06,37.27,57.0,1000,487.9,52.92438052790763,-6.372266291346882,47.89,dublin_area
dc14,10.0.0.15,2025-08-17 04:08:06,49.67,63.7,1000,499.8,53.666255392782745,-6.594257695660012,41.54,dublin_area
dc15,10.0.0.16,2025-08-17 04:08:06,17.25,51.0,1000,451.6,52.99468716285782,-6.7360846713289995,50.64,dublin_area
dc16,10.0.0.17,2025-08-17 04:08:06,22.43,32.5,1000,464.3,53.105319442531744,-6.393099420071419,28.59,dublin_area
dc17,10.0.0.18,2025-08-17 04:08:06,40.66,51.2,1000,534.5,53.364639578719085,-6.143346160858108,7.93,dublin_area
dc18,10.0.0.19,2025-08-17 04:08:06,14.15,58.8,1000,543.5,53.76930611195732,-5.807355973375329,55.42,dublin_area
dc19,10.0.0.20,2025-08-17 04:08:06,12.86,44.9,1000,538.4,53.53299883636207,-5.9506155165032135,28.91,dublin_area
dc20,10.0.0.21,2025-08-17 04:08:06,38.48,66.0,1000,544.1,53.08667674911414,-5.801234462035766,42.31,dublin_area
dc21,10.0.0.22,2025-08-17 04:08:06,13.11,53.2,1000,489.7,53.157635345775425,-6.6196816447191935,32.06,dublin_area
dc22,10.0.0.23,2025-08-17 04:08:06,43.55,67.1,1000,487.1,53.1435436497435,-6.173800014005244,23.65,dublin_area
dc23,10.0.0.24,2025-08-17 04:08:06,53.61,59.4,1000,498.1,53.4118365130488,-5.7627055662351285,33.72,dublin_area
dc24,10.0.0.25,2025-08-17 04:08:06,37.51,48.0,1000,503.1,53.555730409322024,-6.187768631979562,23.4,dublin_area
dc25,10.0.0.26,2025-08-17 04:08:06,51.17,54.3,1000,522.5,53.45703670852423,-6.159765395018688,13.66,dublin_area
dc26,10.0.0.27,2025-08-17 04:08:06,45.92,39.9,1000,464.6,53.139693853681045,-6.252059965394064,23.37,dublin_area
dc27,10.0.0.28,2025-08-17 04:08:06,37.77,51.0,1000,528.9,53.085106858170676,-6.095839527609599,31.4,dublin_area
dc28,10.0.0.29,2025-08-17 04:08:06,34.74,48.8,1000,500.0,53.635240162191316,-6.473425430757725,34.73,dublin_area
dc29,10.0.0.30,2025-08-17 04:08:06,19.35,54.7,1000,534.1,53.56533037861501,-6.279853489923247,24.0,dublin_area
dc30,10.0.0.31,2025-08-17 04:08:06,44.71,32.0,1000,507.9,53.06123512128119,-6.208786054862131,32.27,dublin_area
dc31,10.0.0.32,2025-08-17 04:08:06,54.09,42.5,1000,505.0,53.35756921836332,-5.967112889485343,19.48,dublin_area
dc32,10.0.0.33,2025-08-17 04:08:06,36.52,60.2,1000,504.2,53.79358517636676,-5.965560079128626,53.05,dublin_area
dc33,10.0.0.34,2025-08-17 04:08:06,32.4,31.6,1000,464.8,53.08717111973046,-5.761288984797153,44.23,dublin_area
dc34,10.0.0.35,2025-08-17 04:08:06,51.81,65.4,1000,479.3,53.44877226769681,-5.799450702559394,32.48,dublin_area
dc35,10.0.0.36,2025-08-17 04:08:06,44.2,48.6,1000,494.6,53.11306688031747,-5.888309373087721,36.14,dublin_area
dc36,10.0.0.37,2025-08-17 04:08:06,50.46,64.9,1000,475.6,52.94268328164468,-6.1181513787225175,46.25,dublin_area
dc37,10.0.0.38,2025-08-17 04:08:06,40.47,60.8,1000,528.3,53.00600675819415,-6.076643447047013,40.14,dublin_area
dc38,10.0.0.39,2025-08-17 04:08:06,34.42,62.4,1000,498.1,53.218217384685644,-6.280751510613316,14.69,dublin_area
dc39,10.0.0.40,2025-08-17 04:08:06,20.45,32.9,1000,529.5,52.90035708544689,-6.003969796367818,52.82,dublin_area
dc40,10.0.0.41,2025-08-17 04:08:06,16.04,57.1,1000,540.0,53.02492591605467,-6.387645914235233,37.11,dublin_area
dc41,10.0.0.42,2025-08-17 04:08:06,36.55,54.9,1000,486.3,53.329778697679714,-6.2416519081004305,2.55,dublin_area
dc42,10.0.0.43,2025-08-17 04:08:06,36.77,63.0,1000,517.5,53.419767047464035,-6.005319456371827,18.61,dublin_area
dc43,10.0.0.44,2025-08-17 04:08:06,47.56,37.9,1000,523.3,53.82608798948617,-5.906613791167943,57.88,dublin_area
dc44,10.0.0.45,2025-08-17 04:08:06,45.37,31.9,1000,473.8,53.616684201365466,-6.596968960750336,37.11,dublin_area
dc45,10.0.0.46,2025-08-17 04:08:06,42.6,47.0,1000,461.4,53.600224068307384,-5.938214385805833,35.07,dublin_area
dc46,10.0.0.47,2025-08-17 04:08:06,47.19,58.6,1000,506.4,53.37098042424563,-5.796642747550107,30.86,dublin_area
dc47,10.0.0.48,2025-08-17 04:08:06,14.51,70.2,1000,453.2,53.58973485452889,-5.882911956918531,36.55,dublin_area
dc48,10.0.0.49,2025-08-17 04:08:06,27.6,65.5,1000,520.6,53.54150079671034,-5.945321998254499,29.82,dublin_area
dc49,10.0.0.50,2025-08-17 04:08:06,22.46,38.4,1000,547.9,53.286822856660436,-6.1154807814938215,11.9,dublin_area
dc50,10.0.0.51,2025-08-17 04:08:06,9.78,66.8,1000,533.3,52.95584709704703,-5.9963162141954935,47.21,dublin_area
dc1,10.0.0.2,2025-08-17 04:08:36,20.05,40.7,1000,525.7,53.287146428910845,-6.196923684440519,8.14,dublin_area
dc2,10.0.0.3,2025-08-17 04:08:36,21.43,39.1,1000,529.3,53.68409816410855,-6.5613190108154615,42.16,dublin_area
dc3,10.0.0.4,2025-08-17 04:08:36,13.17,70.2,1000,523.2,53.16845012272396,-5.929713076287893,29.84,dublin_area
dc4,10.0.0.5,2025-08-17 04:08:36,16.64,36.8,1000,496.7,53.44698230393636,-6.306120688595463,11.23,dublin_area
dc5,10.0.0.6,2025-08-17 04:08:36,32.22,59.5,1000,498.9,53.055255296982196,-6.1129473006679245,34.19,dublin_area
dc6,10.0.0.7,2025-08-17 04:08:36,46.17,69.3,1000,465.4,52.89905616622761,-5.821547344486161,58.04,dublin_area
dc7,10.0.0.8,2025-08-17 04:08:36,50.14,61.4,1000,483.0,52.86390234052729,-6.026155832992994,56.24,dublin_area
dc8,10.0.0.9,2025-08-17 04:08:36,51.82,67.6,1000,465.4,53.577223528120506,-5.991446300726758,30.92,dublin_area
dc9,10.0.0.10,2025-08-17 04:08:36,52.23,35.6,1000,501.6,53.05817490701759,-6.075412923975088,34.69,dublin_area
dc10,10.0.0.11,2025-08-17 04:08:36,42.49,44.8,1000,518.3,53.022436562231896,-6.306427811894271,36.53,dublin_area
dc11,10.0.0.12,2025-08-17 04:08:36,16.33,44.7,1000,528.3,53.67976762705266,-6.645808042533732,44.68,dublin_area
dc12,10.0.0.13,2025-08-17 04:08:36,28.94,44.5,1000,541.4,53.35218866001592,-6.19110593965157,4.6,dublin_area
dc13,10.0.0.14,2025-08-17 04:08:36,17.6,41.6,1000,484.3,53.290026125974585,-5.83992737749478,28.7,dublin_area
dc14,10.0.0.15,2025-08-17 04:08:36,13.9,43.9,1000,457.8,53.43800147934971,-5.945556608257195,23.06,dublin_area
dc15,10.0.0.16,2025-08-17 04:08:36,14.94,49.2,1000,489.4,53.080386980924764,-5.982220232462371,35.22,dublin_area
dc16,10.0.0.17,2025-08-17 04:08:36,36.27,47.3,1000,455.3,53.24147823537538,-6.744503912133487,34.36,dublin_area
dc17,10.0.0.18,2025-08-17 04:08:36,18.97,67.5,1000,455.6,53.07810245280298,-6.650942719322025,39.87,dublin_area
dc18,10.0.0.19,2025-08-17 04:08:36,29.31,46.2,1000,540.2,53.05226550798302,-6.744075661290193,46.18,dublin_area
dc19,10.0.0.20,2025-08-17 04:08:36,34.14,65.2,1000,524.7,53.50302446053833,-5.971100717199978,25.64,dublin_area
dc20,10.0.0.21,2025-08-17 04:08:36,34.12,34.9,1000,544.7,53.71965311212071,-6.334462023102053,41.42,dublin_area
dc21,10.0.0.22,2025-08-17 04:08:36,47.4,53.0,1000,497.0,52.923495000373954,-6.313007734657523,47.53,dublin_area
dc22,10.0.0.23,2025-08-17 04:08:36,13.37,44.0,1000,520.1,53.197489449154226,-5.830686821101744,33.21,dublin_area
dc23,10.0.0.24,2025-08-17 04:08:36,35.9,70.4,1000,522.4,53.3099116868531,-6.182529211384821,6.81,dublin_area
dc24,10.0.0.25,2025-08-17 04:08:36,31.79,38.4,1000,530.8,52.90708211547901,-5.818575084875,57.38,dublin_area
dc25,10.0.0.26,2025-08-17 04:08:36,55.3,50.2,1000,501.6,53.70489028592945,-6.140472292037474,40.27,dublin_area
dc26,10.0.0.27,2025-08-17 04:08:36,40.12,52.5,1000,478.6,53.82018239594616,-6.209594694085201,52.41,dublin_area
dc27,10.0.0.28,2025-08-17 04:08:36,11.88,53.0,1000,548.3,53.23931601558236,-6.3458316073980905,13.54,dublin_area
dc28,10.0.0.29,2025-08-17 04:08:36,31.06,34.0,1000,545.6,52.89817382449662,-6.341426274633923,50.51,dublin_area
dc29,10.0.0.30,2025-08-17 04:08:36,18.4,62.3,1000,457.6,53.372461025581345,-5.818300267776996,29.44,dublin_area
dc30,10.0.0.31,2025-08-17 04:08:36,45.75,43.5,1000,509.1,52.89672528243275,-6.211828770813828,50.48,dublin_area
dc31,10.0.0.32,2025-08-17 04:08:36,13.55,35.3,1000,513.1,53.18097529961545,-6.6238196682021275,30.61,dublin_area
dc32,10.0.0.33,2025-08-17 04:08:36,34.37,43.5,1000,504.0,52.92831287821348,-6.062425974159661,48.69,dublin_area
dc33,10.0.0.34,2025-08-17 04:08:36,32.26,56.0,1000,508.2,53.358858424401774,-6.613707174225725,23.48,dublin_area
dc34,10.0.0.35,2025-08-17 04:08:36,13.35,62.7,1000,482.3,53.0717223209092,-6.2157808061755775,31.06,dublin_area
dc35,10.0.0.36,2025-08-17 04:08:36,35.9,59.6,1000,478.3,52.97348287286116,-6.599930391290519,47.58,dublin_area
dc36,10.0.0.37,2025-08-17 04:08:36,26.95,51.0,1000,493.1,53.63541188933559,-6.663066643810406,41.45,dublin_area
dc37,10.0.0.38,2025-08-17 04:08:36,33.88,49.7,1000,539.5,53.17129267250962,-5.894879242147122,31.38,dublin_area
dc38,10.0.0.39,2025-08-17 04:08:36,22.01,43.3,1000,481.7,52.87518825784356,-5.97407591105294,56.13,dublin_area
dc39,10.0.0.40,2025-08-17 04:08:36,17.35,42.1,1000,479.5,53.301291296277775,-5.78567066449258,31.98,dublin_area
dc40,10.0.0.41,2025-08-17 04:08:36,40.37,68.2,1000,507.8,53.068743332657164,-6.14526738019578,32.18,dublin_area
dc41,10.0.0.42,2025-08-17 04:08:36,41.62,67.0,1000,503.4,53.066005593201474,-5.964866883994015,37.19,dublin_area
dc42,10.0.0.43,2025-08-17 04:08:36,41.38,45.3,1000,491.8,53.177971450570766,-5.927570268733202,29.24,dublin_area
dc43,10.0.0.44,2025-08-17 04:08:36,35.74,67.7,1000,510.0,53.61891548647158,-6.358237436097516,30.62,dublin_area
dc44,10.0.0.45,2025-08-17 04:08:36,35.15,54.9,1000,546.2,53.78622749623959,-6.583380987148011,53.01,dublin_area
dc45,10.0.0.46,2025-08-17 04:08:36,18.05,66.5,1000,509.8,53.47649066674098,-6.167986516165998,15.36,dublin_area
dc46,10.0.0.47,2025-08-17 04:08:36,33.55,59.6,1000,482.2,53.06663602893525,-6.118228264099699,32.88,dublin_area
dc47,10.0.0.48,2025-08-17 04:08:36,31.27,54.0,1000,450.8,53.495972152914895,-6.479345621212445,21.79,dublin_area
dc48,10.0.0.49,2025-08-17 04:08:36,49.88,35.6,1000,531.9,53.81673017137172,-6.490812462648525,54.1,dublin_area
dc49,10.0.0.50,2025-08-17 04:08:36,10.52,58.8,1000,506.5,53.491707089549685,-6.310525629564481,16.13,dublin_area
dc50,10.0.0.51,2025-08-17 04:08:36,25.27,36.8,1000,546.5,53.11018866217519,-6.125126983398621,28.12,dublin_area
dc1,10.0.0.2,2025-08-17 04:09:06,22.02,55.7,1000,461.2,53.32877238677483,-6.032258048575856,15.32,dublin_area
dc2,10.0.0.3,2025-08-17 04:09:06,51.59,35.1,1000,537.2,53.722516116998946,-6.321068524473857,41.64,dublin_area
dc3,10.0.0.4,2025-08-17 04:09:06,40.39,39.3,1000,459.8,53.06389697777449,-6.599758284099318,39.01,dublin_area
dc4,10.0.0.5,2025-08-17 04:09:06,41.06,36.1,1000,513.1,53.27948788030222,-5.948900601854302,22.11,dublin_area
dc5,10.0.0.6,2025-08-17 04:09:06,26.06,37.4,1000,485.3,53.22015390704026,-5.924574730913736,26.57,dublin_area
dc6,10.0.0.7,2025-08-17 04:09:06,21.45,64.4,1000,469.9,53.163652547760826,-5.992471823541853,27.31,dublin_area
dc7,10.0.0.8,2025-08-17 04:09:06,54.51,46.0,1000,476.1,53.26533800085627,-6.24223394457219,9.47,dublin_area
dc8,10.0.0.9,2025-08-17 04:09:06,48.38,33.1,1000,508.6,53.68466659554167,-6.050712021330238,39.73,dublin_area
dc9,10.0.0.10,2025-08-17 04:09:06,28.62,66.8,1000,538.6,53.22801707308501,-6.528936579736024,22.41,dublin_area
dc10,10.0.0.11,2025-08-17 04:09:06,10.97,41.2,1000,497.2,53.05019924414014,-6.280295550859082,33.34,dublin_area
dc11,10.0.0.12,2025-08-17 04:09:06,8.82,45.2,1000,460.2,53.08750295663622,-6.52509986043893,34.08,dublin_area
dc12,10.0.0.13,2025-08-17 04:09:06,35.73,70.3,1000,506.2,53.69968127399857,-6.262527563220018,38.91,dublin_area
dc13,10.0.0.14,2025-08-17 04:09:06,29.87,60.6,1000,536.4,53.28265597478753,-5.891089158460787,25.64,dublin_area
dc14,10.0.0.15,2025-08-17 04:09:06,46.05,47.9,1000,485.1,53.52203732258402,-6.193958392123903,19.65,dublin_area
dc15,10.0.0.16,2025-08-17 04:09:06,52.07,37.9,1000,546.4,53.22415851842351,-5.9790461350251425,23.34,dublin_area
dc16,10.0.0.17,2025-08-17 04:09:06,14.91,53.3,1000,473.3,53.2316437334849,-6.066460452687966,18.4,dublin_area
dc17,10.0.0.18,2025-08-17 04:09:06,18.55,45.1,1000,526.2,53.0775617672399,-5.899789756355142,38.63,dublin_area
dc18,10.0.0.19,2025-08-17 04:09:06,22.64,35.0,1000,516.8,53.42711562414658,-6.221577842757789,8.97,dublin_area
dc19,10.0.0.20,2025-08-17 04:09:06,47.39,55.4,1000,471.3,53.28008422349187,-6.571857328372277,22.1,dublin_area
dc20,10.0.0.21,2025-08-17 04:09:06,10.65,58.7,1000,469.3,52.86062700168327,-5.788450521097376,62.86,dublin_area
dc21,10.0.0.22,2025-08-17 04:09:06,28.32,63.7,1000,472.6,53.24342239876221,-5.937321188543816,24.51,dublin_area
dc22,10.0.0.23,2025-08-17 04:09:06,35.91,51.3,1000,510.9,53.8355538301599,-6.122455009055754,54.77,dublin_area
dc23,10.0.0.24,2025-08-17 04:09:06,39.26,53.2,1000,471.7,53.24231992133653,-6.019518583040657,19.97,dublin_area
dc24,10.0.0.25,2025-08-17 04:09:06,50.04,57.4,1000,455.9,53.61315439457872,-5.772349268317889,43.59,dublin_area
dc25,10.0.0.26,2025-08-17 04:09:06,9.64,64.9,1000,468.7,53.09421404426605,-6.658709679967649,38.87,dublin_area
dc26,10.0.0.27,2025-08-17 04:09:06,51.83,39.4,1000,539.9,53.52862584717139,-6.1321886213085826,21.62,dublin_area
dc27,10.0.0.28,2025-08-17 04:09:06,48.16,64.5,1000,524.3,53.364186359045284,-6.664543478634579,26.87,dublin_area
dc28,10.0.0.29,2025-08-17 04:09:06,51.59,32.8,1000,519.7,53.194449475227565,-5.8676805171589175,31.31,dublin_area
dc29,10.0.0.30,2025-08-17 04:09:06,42.17,69.0,1000,510.1,53.09062661669063,-6.318740123435738,29.08,dublin_area
dc30,10.0.0.31,2025-08-17 04:09:06,38.63,48.0,1000,469.3,53.064761037809504,-6.650059676714461,40.97,dublin_area
dc31,10.0.0.32,2025-08-17 04:09:06,36.51,35.5,1000,540.8,53.536444872780045,-5.7905340607873175,37.4,dublin_area
dc32,10.0.0.33,2025-08-17 04:09:06,26.05,59.7,1000,547.0,53.02218857644592,-6.005868363912639,40.18,dublin_area
dc33,10.0.0.34,2025-08-17 04:09:06,27.82,40.0,1000,513.1,53.23841242417511,-6.31647159542397,12.94,dublin_area
dc34,10.0.0.35,2025-08-17 04:09:06,12.51,70.2,1000,540.1,53.12739055754813,-6.042429615388898,28.67,dublin_area
dc35,10.0.0.36,2025-08-17 04:09:06,33.61,60.1,1000,541.4,53.68933225060375,-5.932277933439825,43.54,dublin_area
dc36,10.0.0.37,2025-08-17 04:09:06,13.71,33.9,1000,488.3,53.34933333564821,-6.548989458246134,19.16,dublin_area
dc37,10.0.0.38,2025-08-17 04:09:06,36.19,43.8,1000,488.7,53.82885824689885,-6.280673191343997,53.29,dublin_area
dc38,10.0.0.39,2025-08-17 04:09:06,22.04,60.5,1000,515.9,53.79088180989387,-5.826509542971543,56.8,dublin_area
dc39,10.0.0.40,2025-08-17 04:09:06,44.42,40.6,1000,499.9,53.30237775209455,-5.834805229716304,28.75,dublin_area
dc40,10.0.0.41,2025-08-17 04:09:06,41.42,66.8,1000,508.1,53.76627991855118,-5.878839535716556,52.72,dublin_area
dc41,10.0.0.42,2025-08-17 04:09:06,24.82,33.2,1000,548.4,52.98482194861151,-6.160938850144265,41.12,dublin_area
dc42,10.0.0.43,2025-08-17 04:09:06,33.26,30.6,1000,487.4,53.19467982608603,-6.220834600083439,17.45,dublin_area
dc43,10.0.0.44,2025-08-17 04:09:06,30.75,41.0,1000,485.7,53.13125625202158,-6.302154806543268,24.46,dublin_area
dc44,10.0.0.45,2025-08-17 04:09:06,17.88,50.5,1000,507.4,52.943600480886055,-6.358264424395794,45.64,dublin_area
dc45,10.0.0.46,2025-08-17 04:09:06,31.63,47.1,1000,466.5,52.85843667928926,-5.954868609128187,58.32,dublin_area
dc46,10.0.0.47,2025-08-17 04:09:06,27.33,47.5,1000,508.1,52.89546914960121,-5.805380291049585,58.94,dublin_area
dc47,10.0.0.48,2025-08-17 04:09:06,45.62,69.4,1000,453.0,53.063230886087574,-5.880773207917369,40.67,dublin_area
dc48,10.0.0.49,2025-08-17 04:09:06,42.16,47.2,1000,544.4,53.16440630931159,-5.95375910454871,29.0,dublin_area
dc49,10.0.0.50,2025-08-17 04:09:06,27.01,48.5,1000,450.8,52.92668917832487,-6.320116325502773,47.22,dublin_area
dc50,10.0.0.51,2025-08-17 04:09:06,28.54,66.9,1000,461.4,53.016763296295736,-6.184833135087579,37.37,dublin_area
dc1,10.0.0.2,2025-08-17 04:09:36,15.11,68.2,1000,469.7,52.92369184103944,-6.22245605877475,47.45,dublin_area
dc2,10.0.0.3,2025-08-17 04:09:36,22.52,49.9,1000,543.6,53.15307429685385,-6.079489314878481,24.96,dublin_area
dc3,10.0.0.4,2025-08-17 04:09:36,30.31,59.6,1000,547.9,53.799673586277535,-6.604120259945727,54.93,dublin_area
dc4,10.0.0.5,2025-08-17 04:09:36,38.77,38.0,1000,471.3,53.135018492572506,-6.006326026401758,29.26,dublin_area
dc5,10.0.0.6,2025-08-17 04:09:36,52.62,38.2,1000,513.4,53.23204538893945,-6.436640651806108,17.57,dublin_area
dc6,10.0.0.7,2025-08-17 04:09:36,40.64,61.6,1000,488.2,53.755728761624034,-5.916637692400963,50.52,dublin_area
dc7,10.0.0.8,2025-08-17 04:09:36,55.74,39.0,1000,504.7,52.852543420355985,-6.156016835083052,55.73,dublin_area
dc8,10.0.0.9,2025-08-17 04:09:36,39.91,70.3,1000,487.7,53.73330164238184,-6.527931569047576,46.16,dublin_area
dc9,10.0.0.10,2025-08-17 04:09:36,30.43,45.2,1000,465.9,53.19191551077988,-5.914243570146429,28.94,dublin_area
dc10,10.0.0.11,2025-08-17 04:09:36,28.3,42.1,1000,477.0,53.42876519057205,-6.36098785463792,11.03,dublin_area
dc11,10.0.0.12,2025-08-17 04:09:36,47.07,45.4,1000,454.8,52.99797444967354,-6.001867648115263,42.75,dublin_area
dc12,10.0.0.13,2025-08-17 04:09:36,49.72,65.6,1000,480.3,53.719488976402495,-6.641478327474184,48.21,dublin_area
dc13,10.0.0.14,2025-08-17 04:09:36,48.21,40.4,1000,483.4,53.81271017592058,-6.342239335307557,51.76,dublin_area
dc14,10.0.0.15,2025-08-17 04:09:36,47.9,67.8,1000,533.5,53.37995154090133,-6.274316595561845,3.48,dublin_area
dc15,10.0.0.16,2025-08-17 04:09:36,48.61,60.3,1000,539.9,53.125948100534295,-6.510638980029188,29.95,dublin_area
dc16,10.0.0.17,2025-08-17 04:09:36,56.67,33.2,1000,486.1,53.10135959619531,-5.878943927936674,37.52,dublin_area
dc17,10.0.0.18,2025-08-17 04:09:36,13.78,39.0,1000,520.6,52.99286128529384,-5.911502777560493,46.0,dublin_area
dc18,10.0.0.19,2025-08-17 04:09:36,16.66,32.8,1000,465.4,53.50427354900994,-6.714629302303794,34.66,dublin_area
dc19,10.0.0.20,2025-08-17 04:09:36,20.78,50.6,1000,547.9,53.009100589190744,-5.768913939876266,50.07,dublin_area
dc20,10.0.0.21,2025-08-17 04:09:36,26.27,39.3,1000,512.6,53.644057064615126,-6.4087643324101045,34.16,dublin_area
dc21,10.0.0.22,2025-08-17 04:09:36,51.16,39.1,1000,516.8,53.69769244861033,-6.055813779568091,40.98,dublin_area
dc22,10.0.0.23,2025-08-17 04:09:36,35.68,53.0,1000,504.7,53.01235778157039,-6.429902005496681,39.19,dublin_area
dc23,10.0.0.24,2025-08-17 04:09:36,49.85,62.1,1000,464.1,53.054653769938994,-6.085787727528952,34.82,dublin_area
dc24,10.0.0.25,2025-08-17 04:09:36,20.98,58.5,1000,452.6,52.92801338954043,-5.900167466528566,52.69,dublin_area
dc25,10.0.0.26,2025-08-17 04:09:36,44.21,68.3,1000,538.4,53.00371103342523,-6.311740372187858,38.64,dublin_area
dc26,10.0.0.27,2025-08-17 04:09:36,31.01,63.9,1000,463.8,52.910657388531526,-6.093482686412897,50.08,dublin_area
dc27,10.0.0.28,2025-08-17 04:09:36,35.54,56.6,1000,517.9,53.25504240683006,-6.56876880500371,23.05,dublin_area
dc28,10.0.0.29,2025-08-17 04:09:36,54.56,40.7,1000,499.2,53.057719319963034,-6.15394495758713,33.24,dublin_area
dc29,10.0.0.30,2025-08-17 04:09:36,44.35,49.9,1000,500.5,53.25406349050147,-6.063309081919919,16.87,dublin_area
dc30,10.0.0.31,2025-08-17 04:09:36,13.18,63.3,1000,499.5,52.99494973269072,-5.955857740399779,44.37,dublin_area
dc31,10.0.0.32,2025-08-17 04:09:36,41.16,33.1,1000,466.5,53.39683549096936,-6.740377131504369,32.27,dublin_area
dc32,10.0.0.33,2025-08-17 04:09:36,36.54,54.6,1000,456.2,53.74083963211749,-5.8643745111439225,50.74,dublin_area
dc33,10.0.0.34,2025-08-17 04:09:36,49.93,44.4,1000,504.6,53.66088791795874,-6.060620874337758,37.03,dublin_area
dc34,10.0.0.35,2025-08-17 04:09:36,43.93,34.8,1000,474.9,53.09742886086306,-6.20176513342927,28.33,dublin_area
dc35,10.0.0.36,2025-08-17 04:09:36,18.32,51.7,1000,477.7,53.49236186617519,-6.279291730264096,15.9,dublin_area
dc36,10.0.0.37,2025-08-17 04:09:36,10.64,50.8,1000,466.5,53.332449174391826,-6.68567133556359,28.31,dublin_area
dc37,10.0.0.38,2025-08-17 04:09:36,47.08,37.4,1000,504.9,52.95729741019836,-5.818867905962,52.64,dublin_area
dc38,10.0.0.39,2025-08-17 04:09:36,41.79,35.9,1000,548.7,53.61728959046383,-6.487025296532805,33.31,dublin_area
dc39,10.0.0.40,2025-08-17 04:09:36,24.78,68.6,1000,473.5,52.89148304340878,-6.464778894549196,52.76,dublin_area
dc40,10.0.0.41,2025-08-17 04:09:36,17.04,67.6,1000,524.0,52.86827042636895,-6.501906859762142,55.92,dublin_area
dc41,10.0.0.42,2025-08-17 04:09:36,31.92,66.7,1000,456.6,53.711682905419934,-6.09880890720822,41.63,dublin_area
dc42,10.0.0.43,2025-08-17 04:09:36,47.94,38.4,1000,481.0,52.85047887764664,-6.367162942790114,55.98,dublin_area
dc43,10.0.0.44,2025-08-17 04:09:36,44.7,64.9,1000,490.9,52.89066783230409,-6.687143373809285,58.46,dublin_area
dc44,10.0.0.45,2025-08-17 04:09:36,54.16,69.9,1000,510.1,53.518396558063145,-5.844102641609663,33.34,dublin_area
dc45,10.0.0.46,2025-08-17 04:09:36,56.02,46.6,1000,513.5,53.041244938601224,-6.756330295947365,47.63,dublin_area
dc46,10.0.0.47,2025-08-17 04:09:36,23.97,32.1,1000,533.2,53.449850313474386,-6.753556154376355,34.54,dublin_area
dc47,10.0.0.48,2025-08-17 04:09:36,51.88,69.2,1000,543.3,53.43457925983491,-6.513026105257658,19.23,dublin_area
dc48,10.0.0.49,2025-08-17 04:09:36,28.22,48.8,1000,496.1,52.85078320050567,-6.593467914297449,59.78,dublin_area
dc49,10.0.0.50,2025-08-17 04:09:36,13.18,51.6,1000,471.6,53.553965687187436,-5.9586573650008265,30.24,dublin_area
dc50,10.0.0.51,2025-08-17 04:09:36,20.29,40.3,1000,548.4,52.95081929164834,-6.167554884587948,44.79,dublin_area
dc1,10.0.0.2,2025-08-17 04:10:06,38.66,33.4,1000,470.4,53.04256307096168,-5.98329231107871,38.83,dublin_area
dc2,10.0.0.3,2025-08-17 04:10:06,42.9,31.2,1000,541.2,53.28607884000334,-5.983581552163583,19.7,dublin_area
dc3,10.0.0.4,2025-08-17 04:10:06,45.63,69.4,1000,531.7,53.311714418032444,-6.175762124504065,7.03,dublin_area
